Time;Open;High;Low;Close;Id
2022-08-23;0.290854;0.290854;0.290854;0.290854;iota
2022-08-27;0.29784;0.306414;0.279129;0.279129;iota
2022-08-31;0.28085;0.29158;0.27409;0.287356;iota
2022-09-03;0.281009;0.28432;0.28085;0.28085;iota
2022-09-07;0.280116;0.290515;0.260782;0.260782;iota
2022-09-11;0.276967;0.29564;0.276967;0.29564;iota
2022-09-15;0.291355;0.291355;0.268629;0.272572;iota
2022-09-19;0.261953;0.271028;0.251709;0.251709;iota
2022-09-23;0.260686;0.272925;0.253436;0.272925;iota
2022-09-27;0.285059;0.31247;0.274855;0.31247;iota
2022-09-30;0.308078;0.308078;0.291838;0.291838;iota
2022-10-03;0.287418;0.293099;0.276065;0.276065;iota
2022-10-07;0.278741;0.282024;0.268066;0.268066;iota
2022-10-11;0.266395;0.273019;0.26069;0.26069;iota
2022-10-15;0.26165;0.26165;0.249607;0.249607;iota
2022-10-19;0.247733;0.255686;0.247733;0.251098;iota
2022-10-23;0.242622;0.249105;0.242622;0.248731;iota
2022-10-27;0.251605;0.258141;0.247166;0.258141;iota
2022-10-31;0.252896;0.259968;0.252896;0.259968;iota
2022-11-03;0.258381;0.258381;0.249596;0.249596;iota
2022-11-07;0.255391;0.271941;0.255391;0.260394;iota
2022-11-11;0.261174;0.261174;0.203626;0.236545;iota
2022-11-15;0.230749;0.230749;0.215117;0.219319;iota
2022-11-19;0.223799;0.223799;0.21793;0.21793;iota
2022-11-23;0.223466;0.223466;0.215702;0.215702;iota
2022-11-27;0.22119;0.22119;0.212914;0.215373;iota
2022-11-30;0.213976;0.213976;0.208403;0.210494;iota
2022-12-03;0.217651;0.217651;0.212091;0.21429;iota
2022-12-07;0.211577;0.215502;0.211577;0.2138;iota
2022-12-11;0.206004;0.209488;0.206004;0.209488;iota
2022-12-15;0.208534;0.208534;0.19638;0.19638;iota
2022-12-19;0.184806;0.184806;0.164654;0.169204;iota
2022-12-23;0.161599;0.167186;0.161599;0.167186;iota
2022-12-27;0.170248;0.175949;0.170248;0.175949;iota
2022-12-31;0.172854;0.172854;0.169644;0.169999;iota
2023-01-03;0.168962;0.181213;0.168962;0.181213;iota
2023-01-07;0.178462;0.181426;0.178462;0.181426;iota
2023-01-11;0.180185;0.190382;0.180185;0.190382;iota
2023-01-15;0.192844;0.212971;0.192844;0.212971;iota
2023-01-19;0.214469;0.215688;0.201777;0.201777;iota
2023-01-23;0.205833;0.225118;0.205833;0.225118;iota
2023-01-27;0.231032;0.231032;0.219318;0.230374;iota
2023-01-31;0.245069;0.245069;0.224411;0.224411;iota
2023-02-03;0.227734;0.232559;0.227734;0.232559;iota
2023-02-07;0.238259;0.24489;0.238259;0.242081;iota
2023-02-11;0.251508;0.251508;0.228579;0.23158;iota
2023-02-15;0.235004;0.235004;0.229121;0.233756;iota
2023-02-19;0.247863;0.248432;0.235366;0.248432;iota
2023-02-23;0.25161;0.266935;0.25161;0.255257;iota
2023-02-27;0.254797;0.257482;0.252369;0.252369;iota
2023-02-28;0.247672;0.250845;0.240219;0.240219;iota
2023-03-07;0.223402;0.223402;0.213736;0.213736;iota
2023-03-11;0.209116;0.209116;0.187217;0.187217;iota
2023-03-15;0.191986;0.219698;0.191986;0.219698;iota
2023-03-19;0.206401;0.231744;0.206401;0.219544;iota
2023-03-23;0.222595;0.222595;0.210181;0.210181;iota
2023-03-27;0.218223;0.218223;0.206856;0.210653;iota
2023-03-31;0.200401;0.215954;0.200401;0.211841;iota
2023-04-03;0.21731;0.224269;0.216421;0.216421;iota
2023-04-07;0.216121;0.229624;0.216121;0.22707;iota
2023-04-11;0.229474;0.229474;0.224124;0.226848;iota
2023-04-15;0.227343;0.227819;0.221317;0.227819;iota
2023-04-19;0.225962;0.229175;0.223885;0.228234;iota
2023-04-23;0.207398;0.207941;0.200461;0.203616;iota
2023-04-27;0.200151;0.202084;0.19766;0.19766;iota
2023-04-30;0.201314;0.201314;0.200551;0.200921;iota
2023-05-03;0.198108;0.198108;0.193727;0.195777;iota
2023-05-07;0.199493;0.199614;0.192416;0.192416;iota
2023-05-11;0.193056;0.193056;0.179695;0.180788;iota
2023-05-15;0.177147;0.179533;0.176834;0.177231;iota
2023-05-19;0.180836;0.184677;0.180836;0.18287;iota
2023-05-23;0.182373;0.183889;0.177036;0.183889;iota
2023-05-27;0.191496;0.194104;0.190397;0.193471;iota
2023-05-31;0.197212;0.210331;0.197212;0.202553;iota
2023-06-03;0.200946;0.200946;0.19993;0.19993;iota
2023-06-07;0.207271;0.207271;0.184887;0.187201;iota
2023-06-11;0.180335;0.180335;0.158913;0.158913;iota
2023-06-15;0.158436;0.15852;0.153278;0.153278;iota
2023-06-19;0.153528;0.159094;0.153528;0.158308;iota
2023-06-23;0.158305;0.171982;0.158305;0.169933;iota
2023-06-27;0.179088;0.181041;0.179088;0.180039;iota
2023-06-30;0.183843;0.183843;0.174586;0.177849;iota
2023-07-03;0.182127;0.185885;0.182127;0.183704;iota
2023-07-07;0.185546;0.185591;0.179481;0.179481;iota
2023-07-11;0.18216;0.18216;0.178498;0.178498;iota
2023-07-15;0.18062;0.193849;0.180581;0.188525;iota
2023-07-19;0.192184;0.193403;0.184498;0.184498;iota
2023-07-23;0.184218;0.184306;0.183388;0.18402;iota
2023-07-27;0.187364;0.187364;0.174154;0.174215;iota
2023-07-31;0.173963;0.179549;0.173963;0.174198;iota
2023-08-03;0.174129;0.176175;0.173386;0.173386;iota
2023-08-07;0.169659;0.170055;0.168922;0.168922;iota
2023-08-11;0.170654;0.174108;0.170654;0.171323;iota
2023-08-15;0.170945;0.171411;0.168585;0.168585;iota
2023-08-19;0.162046;0.162046;0.143653;0.145413;iota
2023-08-23;0.146283;0.146951;0.143133;0.143133;iota
