prices;fecha;market_caps;total_volumes;Id
1214.3789459253508;2023-01-03;146443084804.90094;3845095582.093461;ethereum
1214.760969419338;2023-01-04;146422424046.4976;3385566691.456905;ethereum
1256.4366037834864;2023-01-05;151322902029.0838;6727208484.546551;ethereum
1250.7922522355914;2023-01-06;150805231900.39493;4052351544.8201857;ethereum
1270.028610178057;2023-01-07;153115414332.1746;5222706873.557585;ethereum
1264.8369433837202;2023-01-08;152351777734.96948;2439388823.0572276;ethereum
1284.5754041342987;2023-01-09;154857941332.0086;3401917835.2694077;ethereum
1321.676571173056;2023-01-10;159397504473.27673;8615288094.160769;ethereum
1336.017071771777;2023-01-11;160999220384.61914;6390063040.044838;ethereum
1389.7716620941067;2023-01-12;167839113151.03107;6779329581.863201;ethereum
1417.134908743914;2023-01-13;170890542806.26074;13360962683.072271;ethereum
1453.3769102089225;2023-01-14;174798760594.58777;8386970426.225097;ethereum
1549.111474081304;2023-01-15;187276048380.94897;15505376250.712307;ethereum
1551.324517175301;2023-01-16;186901700956.48312;7074931051.0836935;ethereum
1577.725890482971;2023-01-17;190122961411.69482;9434570734.551754;ethereum
1569.5308332272923;2023-01-18;188982728685.09735;8482482040.670269;ethereum
1516.555475473704;2023-01-19;183517931282.58932;11809477723.65587;ethereum
1550.5088875585636;2023-01-20;186967330908.32364;6871702648.394773;ethereum
1661.3349193405402;2023-01-21;200011161010.51965;9228892411.460192;ethereum
1625.9093109886562;2023-01-22;195908718395.08084;9663018503.707115;ethereum
1630.8448549407967;2023-01-23;196512572594.40756;8233555835.053316;ethereum
1632.9617267135266;2023-01-24;196541663696.43738;9037743837.862547;ethereum
1557.0597608721732;2023-01-25;187270576772.9432;9078639809.982983;ethereum
1614.6771850629295;2023-01-26;194402223992.62006;11946053798.490387;ethereum
1602.8469492523193;2023-01-27;193276131177.59738;10076436860.255999;ethereum
1598.4701935450053;2023-01-28;192677648328.43668;9593062923.130283;ethereum
1573.0634394330648;2023-01-29;189301295262.2017;6523949724.808857;ethereum
1646.5159900930198;2023-01-30;198339307428.10373;10037370816.308008;ethereum
1568.64771349631;2023-01-31;188787565951.33054;10977781767.502348;ethereum
1586.5395765836909;2023-02-01;191042852121.47128;7544090211.946499;ethereum
1642.857168158598;2023-02-02;197724834027.55963;9295116915.9373;ethereum
1648.6796840768716;2023-02-03;198613736403.15057;12542560274.342657;ethereum
1665.4278712238624;2023-02-04;200784153460.47113;9528083087.520357;ethereum
1667.2716925637008;2023-02-05;201099652782.7474;6766208820.07522;ethereum
1631.3725233636533;2023-02-06;196817854756.22067;8211226952.330717;ethereum
1617.144163289206;2023-02-07;194725338782.41467;7825100535.008893;ethereum
1672.8226777758136;2023-02-08;201779050385.86017;9180247305.88792;ethereum
1651.4083786023796;2023-02-09;199107556553.15936;8766845417.320044;ethereum
1546.383768658398;2023-02-10;186306817307.09564;12447757846.416866;ethereum
1515.5340268615535;2023-02-11;182839491763.3784;9882779899.96751;ethereum
1541.9688769412712;2023-02-12;185826666441.3843;6070233325.97355;ethereum
1515.3346311806397;2023-02-13;182722050130.99646;6128794710.192691;ethereum
1506.9162010135053;2023-02-14;181589830341.34802;11573812955.970678;ethereum
1556.963484345393;2023-02-15;187619568130.73468;11723184974.304256;ethereum
1674.858207473528;2023-02-16;201595282287.4858;11079231384.245422;ethereum
1646.143501886728;2023-02-17;198370400841.4434;13388835215.08776;ethereum
1697.0848665737892;2023-02-18;204534589183.7981;10807323083.841963;ethereum
1692.518962831222;2023-02-19;203613145994.36063;5863446679.020431;ethereum
1680.3786857000732;2023-02-20;202999098993.98264;7499517187.119554;ethereum
1700.1986814992663;2023-02-21;204900256888.84143;8435810846.264387;ethereum
1656.582369571119;2023-02-22;199387951962.05505;9728814194.484383;ethereum
1643.1733937453491;2023-02-23;198153971276.35593;9836391621.850903;ethereum
1651.850006691427;2023-02-24;198619189860.05594;9698749201.902168;ethereum
1608.1034936538365;2023-02-25;193773223390.3348;9609840835.076471;ethereum
1593.9519737908456;2023-02-26;192056375721.21072;6117521125.045025;ethereum
1640.5827101943062;2023-02-27;197696596339.3676;6357994998.206232;ethereum
1633.9766289833817;2023-02-28;197018105507.06073;7916573299.24559;ethereum
1606.632639454843;2023-03-01;193276888983.6779;6883711561.9226;ethereum
1663.925777294461;2023-03-02;200476156508.34192;8672222866.055677;ethereum
1647.6646669077718;2023-03-03;198520753673.54544;7930395056.206914;ethereum
1570.668210599776;2023-03-04;189178795460.26093;11179316252.20772;ethereum
1568.4956010562191;2023-03-05;189002414068.6852;4800994312.370927;ethereum
1563.2256620056303;2023-03-06;188337456156.2138;62172854406.22754;ethereum
1567.3501465252189;2023-03-07;188803304807.84476;6627693313.532333;ethereum
1563.8131822475007;2023-03-08;187945419858.86072;8523808476.527845;ethereum
1535.2602520971097;2023-03-09;185138878803.2572;11881879818.725237;ethereum
1440.1676618801841;2023-03-10;173232609854.28854;10861201441.135424;ethereum
1429.6031691041849;2023-03-11;172474466355.71472;14696381616.840977;ethereum
1474.40324440156;2023-03-12;176915178456.41873;18345198261.395977;ethereum
1588.1968020530471;2023-03-13;190440681263.21286;13967891188.499998;ethereum
1678.915634393308;2023-03-14;202294154847.0903;65211714924.508385;ethereum
1708.300897366666;2023-03-15;205738833552.65433;19833762797.583607;ethereum
1658.0701085663115;2023-03-16;199607487558.33243;17257648020.36215;ethereum
1679.7924762080895;2023-03-17;202411234958.15692;30201930394.76128;ethereum
1793.2988017342332;2023-03-18;215660560704.77524;14459727611.041805;ethereum
1769.4253269123851;2023-03-19;213123927233.32803;11976182095.296051;ethereum
1801.3674190114587;2023-03-20;217844457987.9951;10745813975.10349;ethereum
1744.4414599600184;2023-03-21;209763828559.92316;12973595973.359987;ethereum
1811.4112436682735;2023-03-22;218008486913.68356;10831022955.199936;ethereum
1747.6400281141143;2023-03-23;210285658211.08432;13820716099.501862;ethereum
1824.9566578949327;2023-03-24;219518418514.19247;10980967034.937744;ethereum
1751.2194078261725;2023-03-25;212072713258.261;11601017881.786583;ethereum
1753.982636507409;2023-03-26;211355889911.33264;8023849174.389528;ethereum
1776.867690456723;2023-03-27;214528709136.8291;8417258785.455161;ethereum
1719.1709726748606;2023-03-28;206685090340.53693;9757415238.165146;ethereum
1776.0436393298319;2023-03-29;213909228254.6471;9548011563.71663;ethereum
1795.5369478273235;2023-03-30;216268184816.82077;10395388838.768845;ethereum
1792.9085783080432;2023-03-31;216024475834.15308;10958214915.427898;ethereum
1824.0200055528176;2023-04-01;219903281108.44144;10329452626.6318;ethereum
1823.0003798253083;2023-04-02;219561711559.00998;6199278060.289369;ethereum
1797.7369883938552;2023-04-03;216494189054.4792;6679784659.59878;ethereum
1810.466255484756;2023-04-04;218499091537.94772;11141583996.17221;ethereum
1871.333525898643;2023-04-05;225257854355.94864;11580514457.961863;ethereum
1911.3386899517511;2023-04-06;230370056366.2714;11586484696.705976;ethereum
1872.2466823679094;2023-04-07;225549620778.91388;9208408844.045069;ethereum
1866.6575447874154;2023-04-08;224884695655.05383;9298216041.371656;ethereum
1851.0506710706206;2023-04-09;223169245107.38303;5970294474.952573;ethereum
1859.9403872878142;2023-04-10;224219517643.81366;7405572878.99046;ethereum
1909.8820609415914;2023-04-11;230201702660.8635;9639736045.970774;ethereum
1892.938911069582;2023-04-12;227988460702.9362;10245367683.712158;ethereum
1920.2230311931223;2023-04-13;231476399968.9067;13152150835.227224;ethereum
2012.785415162006;2023-04-14;242284529486.34308;13956404022.579199;ethereum
2102.9461882949076;2023-04-15;252719453976.0147;17899705467.092876;ethereum
2093.166331331955;2023-04-16;251586840869.99887;9272832786.084044;ethereum
2118.5987891538853;2023-04-17;253507799906.4971;8879608633.84169;ethereum
2077.5356646371833;2023-04-18;247900016291.37604;10818847581.540735;ethereum
2103.2788135921514;2023-04-19;251100187595.887;10121134598.143476;ethereum
1936.4259207983632;2023-04-20;231458322403.79388;15695628542.024448;ethereum
1943.4355981925776;2023-04-21;233965107542.7419;12422352272.165218;ethereum
1850.1497384242152;2023-04-22;222536195564.3714;13427480065.767443;ethereum
1877.5413280611456;2023-04-23;226130094815.9329;7809497062.825459;ethereum
1863.6391422142244;2023-04-24;224130103074.64252;7375382210.29527;ethereum
1842.6307920871575;2023-04-25;221819334333.29037;9177916724.0864;ethereum
1870.5652231230274;2023-04-26;225096171581.73505;9669740943.905441;ethereum
1867.5893250124868;2023-04-27;224807445929.1713;16137081936.11856;ethereum
1910.456779102895;2023-04-28;229940294581.2185;17307261170.94721;ethereum
1894.4280839501073;2023-04-29;228152292773.13092;8853391784.29081;ethereum
1905.2738522732104;2023-04-30;229429843509.54;5262009753.405011;ethereum
1885.3919353369215;2023-05-01;227186562478.89902;7328083478.977482;ethereum
1832.725799406749;2023-05-02;220608989107.97202;9673378163.522745;ethereum
1870.828572787594;2023-05-03;225192198744.26425;8338110887.912115;ethereum
1903.7282107352776;2023-05-04;229058202737.14035;8855867548.894463;ethereum
1877.4011950525364;2023-05-05;226033834100.12152;7156399180.62065;ethereum
1993.6129657474344;2023-05-06;239911504424.29404;10662067255.96863;ethereum
1900.410599025731;2023-05-07;228369002903.6794;11135926723.297115;ethereum
1895.2301480548908;2023-05-08;228246618295.44156;6233921635.46938;ethereum
1849.2886295625283;2023-05-09;222406833247.6045;11496171817.833504;ethereum
1846.0642640231483;2023-05-10;222246427487.22958;6373057170.18455;ethereum
1842.865558834664;2023-05-11;221632027136.72604;10471130832.935846;ethereum
1798.0719455262627;2023-05-12;216323022928.9258;9217787395.589426;ethereum
1808.6949999015692;2023-05-13;217659652941.87607;10530874714.299137;ethereum
1797.1994701376498;2023-05-14;216032102439.73022;5150212384.025403;ethereum
1799.0086586150053;2023-05-15;216439514891.84528;4914907456.467633;ethereum
1820.0447595407188;2023-05-16;218513683684.05072;7655256291.360313;ethereum
1823.6630183475188;2023-05-17;219562064257.98773;6283428506.7716875;ethereum
1821.050634709663;2023-05-18;219124262711.37402;6647945218.37179;ethereum
1802.3909554834493;2023-05-19;217078808863.77982;6170212643.307527;ethereum
1812.1317035605853;2023-05-20;218083824882.0496;5092669091.509588;ethereum
1818.9695295035847;2023-05-21;218770214155.48007;3117917206.1060295;ethereum
1804.9290671072804;2023-05-22;217302257173.6874;3835867355.2177114;ethereum
1818.4014644980855;2023-05-23;218746186925.56677;5183573151.892912;ethereum
1854.1931182731782;2023-05-24;222906967413.9726;7537701078.994168;ethereum
1800.736010305837;2023-05-25;216837950430.06705;8000139188.961748;ethereum
1805.8057604056937;2023-05-26;217194191610.31747;7459269403.375004;ethereum
1828.9565366197276;2023-05-27;219969209232.79053;6245753617.103617;ethereum
1830.3066513168976;2023-05-28;220035586188.35385;4068177989.6274643;ethereum
1913.8162493165785;2023-05-29;230041639357.48282;7227287064.56947;ethereum
1893.7142740897043;2023-05-30;227805314887.09955;6762040908.702834;ethereum
1901.078310164527;2023-05-31;228588229006.90048;6019457141.148654;ethereum
1874.694885027078;2023-06-01;225483513769.4682;5930556981.74496;ethereum
1861.7253869476187;2023-06-02;223850958023.0443;6237923582.653606;ethereum
1907.2123218510073;2023-06-03;229335461597.8791;6910486182.970303;ethereum
1892.0781764647577;2023-06-04;227515751048.97668;3798117031.9435754;ethereum
1893.178280382087;2023-06-05;227418753400.94525;4274226592.3982744;ethereum
1813.6816549003997;2023-06-06;218224817446.19363;10887461193.43077;ethereum
1883.2425846255821;2023-06-07;226225955928.72498;9540379707.014326;ethereum
1832.3204025034538;2023-06-08;220285044251.91275;8474108659.099132;ethereum
1846.0300017820573;2023-06-09;222012641423.25446;4854817113.536453;ethereum
1839.2080126581927;2023-06-10;221018802010.85452;5093666796.918479;ethereum
1754.6732284106363;2023-06-11;210950148701.20724;41417850678.713905;ethereum
1751.7245965042496;2023-06-12;210604043872.2481;5031836446.183817;ethereum
1742.5960525666158;2023-06-13;209462687695.93982;6731496663.213711;ethereum
1736.7894371674618;2023-06-14;208703993936.8153;6798862284.580931;ethereum
1650.6766675535464;2023-06-15;198559274296.62064;8025571357.471881;ethereum
1664.9774623940225;2023-06-16;200099209933.71683;8283225649.8762865;ethereum
1716.3772810928574;2023-06-17;206321573355.89554;7008799576.1543255;ethereum
1726.3728097349979;2023-06-18;207595972780.22693;4859690685.481605;ethereum
1719.2731615068672;2023-06-19;206730774198.4613;4084738737.028457;ethereum
1734.7931034426633;2023-06-20;208507638780.89432;5770983890.906085;ethereum
1790.1904407317654;2023-06-21;215060967094.14032;7900259127.350303;ethereum
1892.899571916819;2023-06-22;227581626984.15152;12294793429.600212;ethereum
1874.1779470167141;2023-06-23;225381084937.87924;9842202528.70774;ethereum
1891.3450080216778;2023-06-24;227419416441.5965;9303341351.32525;ethereum
1875.0599619284883;2023-06-25;225448939889.35513;4889178964.702732;ethereum
1899.1473121046054;2023-06-26;228332438014.13016;7363880089.050316;ethereum
1859.8024196427973;2023-06-27;223061316934.54123;9893270861.839865;ethereum
1890.0129037837075;2023-06-28;227143144300.65317;8806434878.37696;ethereum
1828.4583364007253;2023-06-29;219923192180.68494;6821723542.735137;ethereum
1853.4452458749938;2023-06-30;222892015037.67108;6609358548.632103;ethereum
1934.0457142617754;2023-07-01;232417040695.4234;11695335269.509533;ethereum
1924.5672408676514;2023-07-02;231096044843.46228;5763533551.087498;ethereum
1933.9598813832074;2023-07-03;232373535009.1871;7183593046.18616;ethereum
1953.7811276489165;2023-07-04;234942840998.13855;9155212793.37497;ethereum
1937.0004255391354;2023-07-05;233226523011.07104;6067277571.219523;ethereum
1910.5052605097412;2023-07-06;230045605241.41965;8180984490.329683;ethereum
1855.4747836363103;2023-07-07;223411633998.65668;13544056615.640347;ethereum
1869.317187141899;2023-07-08;224666147793.60873;8877609275.171074;ethereum
1864.8685919146383;2023-07-09;224139520023.71573;5224435476.270515;ethereum
1866.9167424803986;2023-07-10;224416034755.06198;2772113286.210201;ethereum
1875.2742726720535;2023-07-11;225295266243.27637;8878301263.054636;ethereum
1875.8658719294942;2023-07-12;225467256388.71954;5503014510.733429;ethereum
1873.5068153773982;2023-07-13;225081147081.1057;7979716345.7745495;ethereum
2003.253616074307;2023-07-14;240656450975.35602;12253238016.103119;ethereum
1935.9402407442033;2023-07-15;232297518076.90158;13163947666.120016;ethereum
1931.389384157173;2023-07-16;232081207333.19733;4430406660.749946;ethereum
1923.0359898160434;2023-07-17;230847045457.2026;4551682234.721218;ethereum
1912.1228355695634;2023-07-18;229772643177.76273;7684722413.234391;ethereum
1897.199112644643;2023-07-19;227853365302.58752;9120475118.907444;ethereum
1889.2238055517662;2023-07-20;227127167868.42926;8894957096.351507;ethereum
1891.0145054589366;2023-07-21;227484313829.40802;11204166583.061834;ethereum
1891.4724028266849;2023-07-22;227467577018.69775;6309767940.447504;ethereum
1858.3111958083061;2023-07-23;223308803225.0452;5837098870.775477;ethereum
1887.8269808569783;2023-07-24;226861079166.83176;6531824636.513696;ethereum
1850.431150587501;2023-07-25;222318417477.21103;9438614856.624678;ethereum
1857.5965927470297;2023-07-26;223476900309.93112;4329972807.86323;ethereum
1871.5331057115002;2023-07-27;224855185617.9887;7307465774.976813;ethereum
1858.77702138144;2023-07-28;223413249190.37912;6626220422.969731;ethereum
1874.6939950760675;2023-07-29;225320465659.74567;4775263924.223373;ethereum
1880.9180765299413;2023-07-30;226074318965.13022;2990426323.771476;ethereum
1861.8699097932104;2023-07-31;223813641443.30435;5791342964.545562;ethereum
1857.2761957628516;2023-08-01;223177200443.95282;6106091989.307732;ethereum
1869.7451086679923;2023-08-02;225952018918.58215;8990773317.298777;ethereum
1838.0119518760303;2023-08-03;220936460217.74472;8178850227.510264;ethereum
1835.7013026752861;2023-08-04;220768212248.9121;5908647350.667135;ethereum
1828.4611937761101;2023-08-05;219476177802.69766;6229669774.689679;ethereum
1835.0705778421902;2023-08-06;220487019493.58868;2952349825.885361;ethereum
1826.7067792702178;2023-08-07;219533986979.75125;2992818475.645687;ethereum
1826.9334855730522;2023-08-08;219422824381.99362;7660232552.642202;ethereum
1856.8441445120409;2023-08-09;223111331723.6391;7498117030.737751;ethereum
1855.8907273266504;2023-08-10;222992437544.13272;6010104016.055266;ethereum
1850.8769886993493;2023-08-11;222411268370.8958;3733537744.9027367;ethereum
1847.5418351143242;2023-08-12;222019374228.76486;3694816570.962365;ethereum
1848.505238656101;2023-08-13;222069758272.72742;2215986526.7016535;ethereum
1839.5128095422053;2023-08-14;220948326523.33356;3642424563.740612;ethereum
1843.5133910053466;2023-08-15;221564238004.30878;4495324729.871393;ethereum
1826.9131281594616;2023-08-16;219472776850.51178;4416612452.1140585;ethereum
1809.4604742643007;2023-08-17;217444475880.3843;6472231164.689248;ethereum
1675.8621709457839;2023-08-18;201482976932.07773;20962774898.104233;ethereum
1660.6791095302815;2023-08-19;199322878932.42487;11856910739.734947;ethereum
1669.233454808334;2023-08-20;200676423059.4708;8226872103.119698;ethereum
1682.461825140931;2023-08-21;202267391138.31247;6156816706.795544;ethereum
1666.8404654985097;2023-08-22;200439393151.86392;6712093708.842867;ethereum
0.46103966768517546;2022-08-23;15558968017.802616;652365390.9596139;cardano
0.46619724094261006;2022-08-24;15758641592.152924;496523434.9409549;cardano
0.45848733182595824;2022-08-25;15498632416.57211;419728029.6500707;cardano
0.4656488051794113;2022-08-26;15769622061.036827;455105017.3512875;cardano
0.4324677991726041;2022-08-27;14532909604.997637;1067566966.6843;cardano
0.4518468678970884;2022-08-28;15255653329.04104;611619788.9378777;cardano
0.43175496959698306;2022-08-29;14635063104.049618;422733249.41445947;cardano
0.45175695676604194;2022-08-30;15311579937.340343;495542633.8297333;cardano
0.45266996993428354;2022-08-31;15340224310.072096;545010438.7828535;cardano
0.4466726418878974;2022-09-01;15116206759.449072;442697001.1300091;cardano
0.45858825849398704;2022-09-02;15490616058.460348;488499192.2825552;cardano
0.4548957728918525;2022-09-03;15371731935.340862;445202474.1221141;cardano
0.480291543128686;2022-09-04;16272187678.984571;669578779.8853098;cardano
0.5026112502036145;2022-09-05;16979205843.876228;771344282.1348823;cardano
