prices;fecha;market_caps;total_volumes;Id
0.46103966768517546;2022-08-23;15558968017.802616;652365390.9596139;cardano
0.46619724094261006;2022-08-24;15758641592.152924;496523434.9409549;cardano
0.45848733182595824;2022-08-25;15498632416.57211;419728029.6500707;cardano
0.4656488051794113;2022-08-26;15769622061.036827;455105017.3512875;cardano
0.4324677991726041;2022-08-27;14532909604.997637;1067566966.6843;cardano
0.4518468678970884;2022-08-28;15255653329.04104;611619788.9378777;cardano
0.43175496959698306;2022-08-29;14635063104.049618;422733249.41445947;cardano
0.45175695676604194;2022-08-30;15311579937.340343;495542633.8297333;cardano
0.45266996993428354;2022-08-31;15340224310.072096;545010438.7828535;cardano
0.4466726418878974;2022-09-01;15116206759.449072;442697001.1300091;cardano
0.45858825849398704;2022-09-02;15490616058.460348;488499192.2825552;cardano
0.4548957728918525;2022-09-03;15371731935.340862;445202474.1221141;cardano
0.480291543128686;2022-09-04;16272187678.984571;669578779.8853098;cardano
0.5026112502036145;2022-09-05;16979205843.876228;771344282.1348823;cardano
0.49978189824480035;2022-09-06;16869479136.034845;563073797.6770258;cardano
0.46431246441022445;2022-09-07;15710782585.77587;840012624.9306988;cardano
0.4798317548066893;2022-09-08;16275716122.45595;596467887.4374392;cardano
0.48003672075889253;2022-09-09;16225891068.956755;546946753.3772337;cardano
0.502127662637198;2022-09-10;16883909775.078764;735761266.585142;cardano
0.5125662558826063;2022-09-11;17349135568.209515;846515848.166846;cardano
0.5085717405815829;2022-09-12;17203617072.33247;602005606.8858048;cardano
0.5006117910318423;2022-09-13;16929934732.473978;736124582.7163935;cardano
0.4655851128844718;2022-09-14;15757149494.533327;871818623.8724078;cardano
0.48223182876989734;2022-09-15;16255726044.604422;626860025.9736454;cardano
0.46653350620766876;2022-09-16;15787367090.023365;563333171.3964566;cardano
0.474275886041687;2022-09-17;16036352648.168653;471827719.7126328;cardano
0.48773801780505505;2022-09-18;16481081019.23323;442079343.1228785;cardano
0.44857649373395414;2022-09-19;15177820354.668497;558733055.79383;cardano
0.4547069922944302;2022-09-20;15380850389.891703;652710345.4408419;cardano
0.44211060991858475;2022-09-21;14971439823.899889;458720063.43224835;cardano
0.44199914135484214;2022-09-22;14927028910.26723;1000019241.0326916;cardano
0.46022274853817274;2022-09-23;15552763941.807796;639659167.8304157;cardano
0.46267754316819526;2022-09-24;15705053312.774714;840576833.5177985;cardano
0.4528707038191501;2022-09-25;15316824192.490423;495364665.5291062;cardano
0.4473009934232198;2022-09-26;15119251766.601458;447022381.2770915;cardano
0.44676799248412524;2022-09-27;15075736600.032125;527803459.19310373;cardano
0.44253493225850365;2022-09-28;14974356860.255735;575411543.574594;cardano
0.4384459040360633;2022-09-29;14823431642.065317;507181125.7977745;cardano
0.43797701610059775;2022-09-30;14806691717.48292;451700955.3101255;cardano
0.4344260555443908;2022-10-01;14696613225.453772;476695048.2153691;cardano
0.43090750125091737;2022-10-02;14572943700.775814;275605662.6433774;cardano
0.4203358263307138;2022-10-03;14166555661.598585;349880389.8333772;cardano
0.4284228844078707;2022-10-04;14489425802.19616;396923709.15801775;cardano
0.4364116140393047;2022-10-05;14750681909.150242;389554924.53624845;cardano
0.4314549067842627;2022-10-06;14592010193.096067;386899877.8492616;cardano
0.42899113631463637;2022-10-07;14516473487.047983;373891185.47030437;cardano
0.4252980966553547;2022-10-08;14372895277.920216;376520586.22042555;cardano
0.4221984363702373;2022-10-09;14276638995.589676;256034560.83025283;cardano
0.42267551750639765;2022-10-10;14290398884.442417;244792009.01460546;cardano
0.4020728336836243;2022-10-11;13653344259.453959;433727773.12612426;cardano
0.39087219114800464;2022-10-12;13198595290.310684;562570768.2764642;cardano
0.38146792692436177;2022-10-13;12901537611.637196;400079678.543493;cardano
0.37852174448231907;2022-10-14;12791915350.828714;858230070.8400732;cardano
0.3672755754076161;2022-10-15;12392689792.863262;487794378.2502631;cardano
0.3640513982355477;2022-10-16;12309037704.759996;311812753.17592186;cardano
0.37037167968174506;2022-10-17;12515578717.08945;297264807.4497895;cardano
0.37339832006009727;2022-10-18;12609605254.111353;321996860.0805827;cardano
0.3625218701778715;2022-10-19;12256641766.95576;380762928.3209235;cardano
0.35002221867559574;2022-10-20;11852415892.097557;415923322.68789476;cardano
0.34013722548807906;2022-10-21;11498614666.31761;471611618.8314314;cardano
0.34928826290170106;2022-10-22;12240818816.612799;499292036.85871;cardano
0.35157319053335273;2022-10-23;12322276862.645452;337935170.3284901;cardano
0.3619170900273708;2022-10-24;12679018038.412863;384355315.39422286;cardano
0.3571781473990901;2022-10-25;12514592960.486607;376006394.12950903;cardano
0.4030334080328212;2022-10-26;14125111627.502726;1142066696.3814633;cardano
0.4032445069791389;2022-10-27;14116657054.038143;744946954.6647252;cardano
0.3888590355999426;2022-10-28;13643453921.010435;680572977.9910443;cardano
0.40414491717367923;2022-10-29;14152659906.88777;600688333.606234;cardano
0.41820027178528085;2022-10-30;14641239556.103518;834938838.5776018;cardano
0.40530840475080265;2022-10-31;14192539385.426718;546408379.8270994;cardano
0.4061606265048067;2022-11-01;14239209401.858196;541574807.846433;cardano
0.40107801303229046;2022-11-02;14046284574.960236;424389249.7864117;cardano
0.38621096907437;2022-11-03;13531395048.584606;689133409.863233;cardano
0.3892902544894817;2022-11-04;13636465621.525717;416914850.6662955;cardano
0.4215241135694441;2022-11-05;14770772848.80776;899389018.3221228;cardano
0.4269243068384789;2022-11-06;14968764185.776579;682987248.0342126;cardano
0.4040429710490429;2022-11-07;14171602326.781609;472977370.27640575;cardano
